,contrast_cluster_1,dissimilarity_cluster_1,homogeneity_cluster_1,energy_cluster_1,contrast_cluster_2,dissimilarity_cluster_2,homogeneity_cluster_2,energy_cluster_2,contrast_cluster_3,dissimilarity_cluster_3,homogeneity_cluster_3,energy_cluster_3,contrast_cluster_4,dissimilarity_cluster_4,homogeneity_cluster_4,energy_cluster_4
p214-010-60097-cr.png,186534785.25,6824272.0,7915979.201136501,71721.42894033979,760385973.0,14723341.75,7964890.703163247,67871.17698190357,1452107515.75,17526928.25,8092523.563283214,41265.366746079846,982993462.25,9361798.75,8295853.025269341,52387.186450037654
p214-010-60097-ml.png,401580821.5,10822588.5,7894843.112928091,60311.50104038809,1500184060.25,25687741.75,7745353.041947253,68617.69178531837,2226944107.5,26575712.25,7944945.291950338,58819.92033768649,1234464487.5,11617777.75,8285861.763975095,48467.65819139262
p214-010-60097-mr.png,389407113.5,10218660.75,7897537.231273755,62408.82641169393,1497635191.0,23439991.0,7823125.938272424,61177.1649658639,2312725230.0,24548119.75,7998683.418336383,43293.93871811042,1284660790.0,10726544.0,8295516.245668535,55427.915575963954
p214-010-60100-cl.png,363557164.25,9159525.25,7830717.318825562,72759.78741607425,947627387.75,16839667.5,7762639.831730915,68474.18339804883,1345923715.0,14993898.0,8094202.3469150355,58120.614508311366,874449304.75,8369797.25,8233640.160451299,52904.274045548926
p214-010-60100-cr.png,212533554.25,6013951.75,7945512.070695949,72530.15149389731,814680997.75,14626844.25,7781136.392751239,54108.58203865155,1448021871.75,16570949.25,8055011.133752575,62682.48380634269,928523513.25,9002901.5,8241145.711560647,34625.751599987
p214-010-60100-ml.png,224168744.75,6776582.25,7666647.308765339,82875.3812593859,819370432.75,11961634.75,8102605.151274905,62012.24760151616,1612029702.5,16578567.25,8107273.123793706,47473.31643791092,1096812765.0,9803254.25,8252190.749258202,52829.41346797597
p214-010-60100-mr.png,282579430.25,7651439.75,7728092.272731245,77123.78731443375,1007397499.75,15039139.25,7967868.49554313,53276.0536854589,1432078138.0,15172013.25,8126838.222712059,51019.67145351639,728527326.0,6443063.75,8330478.718870112,45215.96409687486
p214-010-60105-cl.png,446967074.0,10644379.25,12790274.35521967,81697.47225482482,2206545096.0,32578675.5,12615291.168565467,95250.69407536885,3306027593.5,39300173.75,12524332.61993535,88471.48117883992,1497463644.75,14226026.75,13336850.214496033,33954.79695597228
p214-010-60105-cr.png,524032749.0,14059601.25,12631074.97373184,92921.07276225506,2037051839.25,33731776.75,12563484.208304184,96722.45785947808,3914577226.5,45876471.75,12592266.543852147,90026.74885722325,2712213066.25,26365001.0,13081199.408771358,52761.70514682373
p214-010-60105-ml.png,1077593225.75,19947850.0,12490138.322721532,91455.599431875,5019565249.75,60833254.25,12256827.158266611,123981.05418250596,7621151976.5,76265201.5,12037437.597195448,129601.93975688057,3689016925.0,30818046.75,13151498.007391112,73429.44147329465
p214-010-60105-mr.png,769412134.0,15025908.75,12658845.458008457,92128.46457745292,2626865112.75,35744936.0,12601810.99168484,94223.8057448138,5471101888.75,57241426.0,12430923.145505758,106431.71724047112,4030777721.25,37413960.75,12866014.330440896,83922.10054508148
p214-010-60106-cl.png,248667085.0,8498042.0,7774540.1743986495,76291.27862688672,1269136118.75,22591691.75,7667740.336620898,69688.1411286784,2136262229.75,25324288.75,7875567.835216422,66491.92971860393,1121533248.5,9959214.75,8294128.068971358,60065.165279170236
p214-010-60106-cr.png,227690880.75,8154367.5,7780587.9934483515,63048.0796484658,1066055549.25,19345369.25,7793200.341189097,67710.62548504166,1888218794.0,21402279.0,8000142.503161402,51328.60789663076,1086035521.0,9036707.5,8326460.9108734485,54785.28945027956
p214-010-60106-ml.png,299450857.5,9689913.25,7619751.867146825,64014.71575145103,1043381883.75,17944589.25,7924790.646681917,54195.535558939446,1675011715.25,19371098.5,8038426.136351664,53706.106211196544,1009399933.25,8922984.5,8336565.903288872,40605.348110313804
p214-010-60106-mr.png,338091017.5,10316913.75,7687671.909426637,69595.39244095725,1182740612.0,20551875.5,7859569.928531907,63011.94950986843,1668276237.75,19943267.75,8047895.864024159,54639.193965503044,871959092.75,7901990.25,8362596.975397562,41763.4704500425
p214-010-60109-cl.png,294792261.75,7895626.25,8048848.455607956,62801.527575128275,1982235111.25,32517519.25,7571659.070952915,86751.39202823665,4325153267.75,51706375.0,7502007.0512579605,95628.10743010149,2948714540.5,29079507.0,8000531.463094233,63716.28285412517
p214-010-60109-cr.png,303460767.25,8020853.75,8051081.464394495,48000.476586739445,1871911477.75,30927777.0,7601471.038554993,76157.96121888197,3535164696.5,42760851.25,7661062.6193600055,84081.79467883744,2110454824.5,20908019.5,8140070.42933808,53156.824036958
p214-010-60109-ml.png,330539783.75,10157855.75,7636397.051847683,75421.62225668436,1795583920.0,28502713.75,7726341.214630179,84621.28301572148,4196814530.5,48135983.25,7519008.471244698,77523.56395955928,3112891715.25,29612670.75,7951833.268603461,73698.68926433401
p214-010-60109-mr.png,355029285.0,10438894.5,7646268.174955588,72290.59609056066,1977052293.5,31105711.0,7610211.766826782,71510.11009922058,4033890610.75,45652417.5,7591198.505917789,86081.57558506045,2645297716.0,24667881.75,8055915.119856145,64554.196627190715
p214-010-60112-cl.png,140327124.75,3776401.0,8274162.490402053,60661.63058002459,608998958.0,8982124.5,8237447.404492804,57059.75475149389,1234579080.0,11670893.5,8289644.739519753,29146.787592473047,851036446.0,6838254.0,8351094.250902734,52358.92706164553
p214-010-60112-cr.png,153590588.5,4380968.75,8220325.157175513,44965.089212891966,591395256.25,9039580.75,8231387.715805892,48422.36296940563,1181952826.5,11128299.25,8292117.049634681,33354.90283718718,835357688.0,6460988.25,8374307.452995496,50248.60493555965
p214-010-60112-ml.png,248598135.5,5513233.0,8232960.886557125,55354.62805363895,970007995.25,12777068.75,8183184.677252612,48725.46476044376,1801337440.25,15960460.75,8228342.8455845015,50394.28003593093,1195849288.75,8866765.5,8342568.499402069,40924.378918737806
p214-010-60112-mr.png,221588337.0,5278749.0,8218837.2858803375,54707.55621095859,844380400.5,12195964.0,8163286.543439021,56794.67717671438,1259247744.5,12728663.75,8240421.810758688,39260.03990586802,661572834.5,5238028.0,8409216.618566372,47260.401001936785
p214-010-60117-cl.png,1029212555.25,28026699.75,11917095.904296475,125530.52032663119,5552178366.0,90186059.0,11378875.936908294,215074.44601796748,10612642225.0,132093234.25,11008343.708089147,236740.46998316082,7023179539.25,71985505.25,12465815.974302676,135745.05406302895
p214-010-60117-cr.png,977524676.0,26639271.5,11956994.158216743,128778.34966110032,5069967497.75,82454049.25,11521435.722930636,203786.85680357553,10554559209.75,130951156.5,10891857.310167942,228113.00410882724,7427577113.5,75875021.0,12363999.721296929,144305.19157495868
p214-010-60117-ml.png,982381097.5,27319975.25,11721141.890632348,141665.5940036908,3950284073.75,65521585.5,11728110.081425466,154143.60984547035,7165065894.75,85538892.25,11796542.153733417,137701.13421969497,4751574294.75,46237724.5,12800265.873436581,80620.91736122838
p214-010-60117-mr.png,1085670187.75,29519367.25,11487547.250149501,146213.73373418924,3382082442.25,54411033.0,12129311.51728338,136646.84437791957,7681062676.25,85590158.75,11907074.756523822,133027.53778742312,6568166187.0,62811604.0,12380170.229368761,106499.86283011452
p214-010-60120-cl.png,227216109.5,7041658.25,13048708.328359868,58313.57763214522,1951131006.0,31608853.25,12588583.838752713,80926.20601731357,4004576395.25,45378009.25,12668217.04416195,82907.91637084432,2313997295.0,21242272.75,13175351.719263839,51956.72996318716
p214-010-60120-cr.png,191178527.75,5916204.25,13119951.828497002,57264.577582812264,1879530232.5,31194037.5,12428202.284623558,79311.61193904962,3533072038.0,40170356.25,12733402.68856114,70461.6704467188,1780607350.25,16189757.75,13256981.822554655,36924.28512926611
p214-010-60120-ml.png,516778472.5,12955897.5,12637451.26017027,74252.58446972194,2930481427.25,40775739.5,12555916.786784321,93126.59903868934,4900133697.0,51810366.5,12581809.39870409,85460.11198671219,2430076340.5,21169757.0,13200550.03425048,53230.57363826406
p214-010-60120-mr.png,387026217.0,11421500.25,12520808.864871413,91217.7686358443,1946006633.25,29122355.25,12720675.168510448,78495.88822022731,3220854148.75,34426598.5,12848886.106189383,57903.074053326054,1646994926.75,14000417.25,13318339.225528128,53400.77095796037
p214-010-60125-cl.png,163212676.75,4619397.5,13225783.366234008,65860.38646950573,1462549534.5,22153972.5,12954408.07494185,67883.71303884214,2170352370.5,26269581.75,12969125.824623138,66551.39080781885,680905722.0,6420475.25,13479398.424985606,50098.81576532838
p214-010-60125-cr.png,164063735.5,4283650.25,13258052.144038184,35039.30957882533,1150961975.75,17018712.75,13107040.623930613,59511.1995105707,2248092989.25,25953919.25,13053253.478252478,60633.245655447245,1306071642.75,12920919.0,13362016.917361181,56244.8635579735
p214-010-60125-ml.png,417299891.5,8491224.25,13058174.643630534,60216.982353016785,1918312790.25,25790589.5,12941232.520907756,70949.60975139285,2513685084.5,27967052.5,12973620.631435858,63465.92550015813,930997706.5,8458909.75,13469520.044112956,57347.20627528605
p214-010-60125-mr.png,266245609.0,5884243.75,13161679.875638919,63965.939473106395,1339601320.25,18510719.5,13106964.503427483,66225.0779722296,2065204690.75,23263874.5,13056889.494108062,64391.411215921864,973288790.0,9185092.0,13425704.207426151,54993.571683653325
p214-010-60128-cl.png,337954369.0,9634640.25,7856448.986729958,63862.03899545068,1973832910.75,32433709.75,7512279.357361246,75047.7110618247,2490803916.0,30562783.0,7838899.336368201,67586.90052060115,561681277.25,5027373.25,8418506.257516298,40991.67478434699
p214-010-60128-cr.png,388432401.0,10328190.0,7908822.249271421,58476.65694992087,1640696390.0,28228921.25,7560432.058300152,78496.93922943348,1975201678.5,24398874.0,7925125.227050597,69189.60543699382,606321482.75,5276753.25,8410430.326046268,34563.13713543654
p214-010-60128-ml.png,433715605.5,11365632.0,7845287.206636377,76944.98446368311,1457330353.5,24896741.25,7779138.483574735,77676.9752225194,1829434999.0,22635712.0,7989509.09796036,47521.57417968817,836585368.25,7839933.0,8365129.682730104,51348.2580556944
p214-010-60128-mr.png,438875281.5,11500913.5,7832739.332482053,71076.59638805327,1334534351.25,23086107.0,7818775.901554003,80682.46359772971,1562871751.25,19232231.25,8084548.666267943,48870.091437452706,739111405.5,7047084.75,8375302.183190679,46865.085936083095
p214-010-60133-cl.png,788413802.5,20783119.25,12497105.273821577,105461.61021946507,4415008318.5,73622208.0,11324087.953177135,156711.24528500775,5819001703.0,70237437.5,12132514.778245721,128457.0703445295,1631429818.25,14250556.5,13368248.949594587,47713.226383995876
p214-010-60133-cr.png,753845354.25,18324340.0,12695278.859111466,81770.93682238512,3193271674.0,50873134.75,12081664.59687628,97533.18648848368,3790401514.0,42866698.0,12772060.970444499,76356.96764203337,1151441887.5,9799725.25,13438947.100358672,49237.13391558101
p214-010-60133-ml.png,1081402275.5,27083685.0,12208932.453344367,112116.86345518511,3910846495.0,63914187.25,11892625.39310484,145099.11194483956,5276180346.75,62572508.75,12352945.501765963,99672.3183263607,2588148439.5,23919731.75,13198042.722910132,63095.48109707904
p214-010-60133-mr.png,855173217.0,20276972.25,12598673.229555916,81824.49145970745,3083492533.75,47824093.25,12355320.236783203,99697.14880257916,3881976266.0,43701870.0,12762764.789648369,78014.68211484265,1679637674.75,14595543.0,13368870.143127257,41029.66084820326
p214-010-60136-cl.png,116716556.25,3384307.75,8239822.790546108,58633.539314187095,510151679.25,8054972.25,8233703.676346334,49698.58767658842,967351938.0,10289006.0,8259868.164308589,57494.86561685758,623536154.5,5491655.5,8366138.94994498,52834.82795213629
p214-010-60136-cr.png,155985195.5,4598914.5,8128875.748003577,39162.28872566628,646795185.75,10610684.75,8081201.2199956095,54404.06798377472,1147794324.0,12039601.25,8183601.030664761,43728.99722127282,697390199.0,5581931.25,8387916.803747898,55867.781071892445
p214-010-60136-ml.png,249124656.25,6433394.5,7986988.529071528,42440.74592267123,1015937105.0,13674798.5,8098574.24776246,46593.77110349422,1788606343.0,16407078.25,8144238.654909486,41125.38824758465,1063038230.75,7919386.0,8328334.531795485,41380.60739499339
p214-010-60136-mr.png,215419432.0,6165088.25,7916076.201730836,63357.629899488915,867349768.5,12739837.5,8045163.207029057,38263.226124859066,1648946076.25,15370268.5,8152253.079819627,32197.775415459975,1067327941.5,8302900.0,8294225.182938702,49940.175256109986
p214-010-60140-cl.png,463508325.75,15355058.0,12432919.097993247,93935.78292003709,2535353757.5,42879504.5,12347965.76466066,101014.82063305206,6885505691.75,77240404.0,12110803.442946836,112234.97299826343,5767678426.5,52077849.0,12788944.672783056,88536.61983946565
p214-010-60140-cr.png,423649976.5,14221463.75,12511421.499424977,89262.83853128509,1993689026.25,35926961.0,12460003.910911478,81989.36778166048,5547487672.75,63850497.0,12308893.423074152,97051.54862382487,4850171155.5,45406832.25,12802585.940832857,71744.51033023457
p214-010-60140-ml.png,588722008.0,16741681.75,12373931.227612393,83365.35555846142,3752416476.75,53737536.5,12260336.420249237,102166.6806344523,8828737740.75,91166214.0,11831683.927821962,117404.67667470567,6221102138.75,51065150.5,12891642.239939595,82372.84046332487
p214-010-60140-mr.png,529222167.25,17690693.75,12096130.284878649,109884.85267388058,2413290013.5,41709590.25,12382210.33698977,104323.64865058332,5849841912.75,68342595.75,12251372.890949355,100070.02881258422,4746334277.25,45421166.75,12810945.916416539,77141.36160667385
p214-010-60144-cl.png,483676054.5,15399543.25,12545722.242708798,87022.3595498886,3405465504.0,56022817.75,12080824.269818712,117616.81670034645,6734077646.75,78564424.25,12063445.141752385,113105.33473643576,3880869695.0,35302357.0,13027758.033336468,55429.0547951699
p214-010-60144-cr.png,587170925.75,18583551.25,12429414.90954137,96935.59768210906,4245874346.75,73330091.5,11469924.558057526,151667.34886392625,7734543436.25,92533770.5,11875662.64281324,147890.51480885007,4042018786.5,37489905.0,13025618.367425967,74676.79939986125
p214-010-60144-ml.png,605301805.5,16391631.75,12331914.242221536,92223.08942640884,3785100680.5,51785739.75,12348373.744465567,98787.93920148011,8911654445.25,90336138.25,11851302.602867842,118479.91350004822,6275641792.5,52827252.0,12722986.567469452,93634.32851050326
p214-010-60144-mr.png,514888329.0,17387380.75,12056529.24638463,118769.70461366759,2836903873.25,47277420.25,12241807.418636646,107700.02524033203,8772959038.75,99565688.0,11546650.304767093,141228.0781713146,7679693686.5,71237928.0,12406055.472589228,118446.01777474358
p214-010-60148-cl.png,324942992.0,9442012.5,7954378.3792540915,64227.320079579324,2345177257.0,39385882.5,7376696.348102934,90809.87672488537,4326793137.25,52548671.25,7416090.733732765,90264.78632977094,2256781501.0,21001620.75,8173971.73208767,53707.24116256415
p214-010-60148-cr.png,380204393.0,10798894.25,7862844.322315095,69018.40107780765,2288911258.75,37748884.0,7489931.036327647,96852.3600725866,4712573761.0,56336631.5,7409397.385846266,96318.52213679021,3118398193.5,30100684.5,8003780.892100849,68631.86592223604
p214-010-60148-ml.png,292349496.5,8862750.25,7824708.50553555,66057.89971603936,2433434287.5,37427522.0,7500266.452744796,87757.98380598568,4696073406.0,52913592.75,7476690.956953594,89489.52738702192,2491963404.0,21994641.0,8154823.564444921,48152.27504510331
p214-010-60148-mr.png,268667879.5,8639039.5,7833323.889969412,68500.5248812307,2438445099.5,39472359.25,7384655.147986846,100128.13657625872,4725450734.75,55474795.25,7360392.704999038,92736.6194083108,2440741930.75,21755844.75,8172494.32726344,54054.84525653939
p214-010-60153-cl.png,227764296.0,7186302.25,7806843.318208866,63932.625137130686,629151240.75,10978231.75,8064950.722142114,63268.64591408084,1078077718.25,10760130.25,8234869.530145192,50556.045341476056,787940752.25,6538176.75,8321051.449533853,54766.88183497566
p214-010-60153-cr.png,155716781.5,5060072.5,8000068.625180054,66487.88074907164,559765281.5,9395354.75,8162346.517532647,47982.956971933236,1075158007.75,11365635.5,8219802.808379414,58380.831081784665,743732695.5,6361367.5,8348675.490460755,56282.96061156466
p214-010-60153-ml.png,375066163.5,9230667.75,7801906.539643578,70036.74560831729,1121627418.5,16452885.0,7968218.454096329,69334.38157888409,1544945453.75,15209794.0,8133836.752881643,54728.53038681408,870802162.25,6715774.75,8360037.716331912,52676.344057295646
p214-010-60153-mr.png,302731685.75,7422097.5,7936143.921110206,52163.23005093304,886969689.75,13345818.75,8054073.702276967,50280.70841310997,1387957855.0,13811432.0,8175869.8286146065,51276.61680378446,886579590.5,7309714.75,8331174.593261967,37092.23374586669
p214-010-60157-cl.png,476352485.0,12827333.5,12906017.759328175,81658.66954530177,2318788736.75,40676764.0,12453446.004758148,111990.6652780028,4553301490.5,59499634.25,12343925.724830968,111283.99767415534,3136960920.0,33635318.75,13018006.348883422,82242.07658488551
p214-010-60157-cr.png,458899997.5,12333562.0,12955819.513319386,81208.82205056537,2115269223.0,38378840.0,12451098.723684128,117855.1570013185,4553105565.5,60610459.75,12282080.550262257,117213.98219314787,3433415803.25,38205555.0,12851184.239291832,84248.78753404331
p214-010-60157-ml.png,1101312453.0,25862704.25,12381681.814504877,115147.18793206118,3892511119.25,63492159.0,11860688.5775671,152048.0555654404,4415024439.75,54296659.25,12492598.717252363,110293.74750389258,1567991794.0,14899013.75,13375956.64755268,46786.92738023378
p214-010-60157-mr.png,885197300.75,21058378.5,12558810.894411236,102759.1069302249,3760399296.25,60211336.75,12047584.681956396,148913.87082869752,5743016574.75,70408853.25,12192241.283956615,131536.5134214948,3093520507.75,31020303.0,13094305.58740239,65248.51248320988
p214-010-60161-cl.png,299662216.25,6489515.0,8234375.343656181,54456.2302257649,1298112042.5,17626631.75,8106312.263901176,47946.5899586546,1897515130.25,18802751.0,8190397.323202999,43518.58195234055,898786345.5,7057308.25,8406168.585882071,30342.500065547007
p214-010-60161-cr.png,218895169.25,6014047.25,8152954.914033157,41172.373297514656,757798137.25,12443006.0,8136854.718796366,57767.887522462166,1037949716.75,10875652.0,8298399.731978159,35075.36025369429,546153865.75,4361818.75,8426662.583596032,39915.247864699064
p214-010-60161-ml.png,324390629.5,8110599.75,8097193.902671127,46018.134673695735,888490168.5,14869455.0,8098928.779207116,50801.8279977776,930699616.0,10738563.75,8299603.863639899,43029.58364904841,439305190.5,3887881.25,8442936.910752326,43055.16588758021
p214-010-60161-mr.png,296931435.25,7348053.25,8133524.0954737775,47253.36827292788,813371400.5,12996298.75,8168809.573439084,35315.85047242279,892823783.75,9611966.0,8332289.01550477,58476.25375176789,448606376.5,3740387.5,8445110.13827075,49402.64851543764
p214-010-60167-cl.png,1208092669.75,26018918.75,12671050.418981439,103011.0912779778,4622262358.75,70427690.25,11972159.901543861,151647.6304121103,6172193231.5,71634177.75,12340136.079176921,127122.74309875668,2921128772.0,27007329.75,13247542.627703704,69579.52055621157
p214-010-60167-cr.png,624582527.25,14851321.25,13000277.151330516,76127.02541406048,3674320070.5,59196902.0,12128683.302996892,143894.61818334938,6734659485.0,82297012.5,12062020.346271029,144467.48897962546,4010490265.0,39911590.5,12968192.632443031,72313.21752070273
p214-010-60167-ml.png,906033653.75,20538247.25,12689095.772582132,78601.9420684566,3757784884.0,56378402.75,12248051.691459574,121975.06942986847,6573173754.75,72377588.75,12329425.849386945,115057.91743116587,4304310162.25,38967864.0,12998596.617826954,57358.215409186436
p214-010-60167-mr.png,1070371647.5,24076832.25,12531652.542170111,93635.81846091665,4047721520.5,60118077.0,12198503.055514023,124996.01122461338,6698192552.75,72687964.25,12368939.771571167,112288.1849499546,4369581674.5,39085898.75,13005564.910383908,65970.77797780748
p214-010-60171-cl.png,207223604.5,7355708.75,12982695.28765403,61554.945126899016,2331982019.0,38527634.25,12515794.333900385,87158.95788375314,5931646581.75,69375087.25,12287667.655633971,108720.487485507,4253495076.0,40056520.0,12976462.240384776,70947.06892364216
p214-010-60171-cr.png,201796571.75,6781174.25,13016415.596962351,66910.41568425152,1906265739.5,30252979.75,12782392.768697431,75377.1864273503,4739285595.75,54562441.25,12527249.253361145,82961.32257325659,3339227167.25,31243895.25,13093873.60723195,55047.737972076495
p214-010-60171-ml.png,719622892.0,16830638.5,12614758.244669603,73935.14691788374,4139643719.25,55974689.25,12354082.006714564,111066.26924236846,8157044257.25,83634513.25,12189314.273179503,115424.05232716675,5189802565.75,44897006.25,12903413.894550383,78331.69342854114
p214-010-60171-mr.png,427417745.25,11566451.75,12692169.53766187,68997.7383168771,2403137734.0,33894117.0,12793717.247533511,88523.87054243029,6263109430.75,65934302.0,12284196.140785865,95340.40573464114,4838750775.5,42731192.0,12869958.622459833,67968.33901965428
p214-010-60174-cl.png,144951465.5,4585382.75,8147577.312564783,47126.72987047142,686048864.0,11179629.75,8138262.212316459,42234.85079680072,1643055686.25,16479205.75,8179921.600125214,36215.64577508897,1246209021.25,10288544.0,8301060.810119591,47554.783494030555
p214-010-60174-cr.png,110025740.25,3533644.75,8222396.295714884,56832.539674915024,589681880.75,9766033.0,8196191.415375801,56858.84939851009,1216541194.75,13487908.5,8217223.709844316,47858.325862186655,793079251.25,7053447.75,8366010.299208688,31949.734253047714
p214-010-60174-ml.png,190066338.25,5622807.0,8040471.65108186,65120.421310593316,676450858.0,11166027.25,8143194.04745075,63408.417092008545,1381057343.0,14837526.25,8168704.388390759,40422.827337267154,1018542375.0,9007903.25,8310430.605778964,52426.8818327483
p214-010-60174-mr.png,171974076.5,5166819.0,8097828.593431266,61761.40363838015,719433328.5,11591656.75,8145379.540207436,56284.52600630296,1331906030.25,14133998.5,8199158.719395078,49635.1671039176,851261087.0,7217605.5,8354050.598663318,35335.315559150666
p214-010-60176-cl.png,682494026.75,17774843.25,12666459.678589769,79982.22712689632,3772896692.0,59583686.5,12110843.923144888,128435.02389625183,6746823750.5,79685925.25,12120932.086643215,137673.6783604991,4003668944.25,38520423.75,13020602.74694629,73836.10196006639
p214-010-60176-cr.png,457234798.5,12650693.5,12879086.792244451,66426.75525503306,3065616256.25,50431496.5,12248831.29231282,118385.95948160981,5964217222.5,73091747.25,12165696.052172096,129354.32453844612,3636650488.75,36126642.5,13027412.188690607,79289.47472162417
p214-010-60176-ml.png,1053564282.0,22990562.0,12482021.429275548,106474.65699376678,3775262950.25,57983646.5,12146343.44835513,147560.4973608305,4803542057.75,58273825.75,12434510.418399595,124335.93202268216,2187796263.5,21960202.75,13246755.557124402,61689.02473737483
p214-010-60176-mr.png,1031045291.25,22491027.75,12497426.152412303,92392.78997237698,3866464798.25,56530312.5,12184832.211374708,120214.0172293379,4473478414.25,50408865.0,12611413.618618045,96176.56129447433,1527609466.25,13411413.0,13416806.960062094,38958.369204674455
p214-010-60181-cl.png,562752972.25,15852313.0,12701909.269423544,86969.56368302336,3219662012.5,54703743.0,12081399.751813037,131200.37292724632,6180661373.25,76259437.25,12070060.352701845,134989.32997425436,3865155890.25,38653097.25,12932952.56609786,80580.237356735
p214-010-60181-cr.png,673023458.0,17654297.0,12605112.997276695,94933.1108118428,3881948239.25,62779561.25,11910614.14003055,148544.9265209462,7485651672.25,91071840.0,11747689.497432485,160499.49400437748,4673766862.0,46725477.5,12828191.735408632,93864.25738158228
p214-010-60181-ml.png,908824998.5,21356289.0,12577619.557487585,96846.95040232077,4573652284.5,71016283.75,11761908.664377533,156818.77895421264,6787147694.75,80303459.25,12077546.248606814,144304.23258852112,3082847837.25,29668177.5,13116860.189911542,62708.52239450298
