,x,y,radius,breast_area
test_Mix_DPerc0_c_0.dcm,1718.0,329.0,22.627416997969526,421792
test_Mix_DPerc0_c_0.dcm,1736.0,310.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1679.0,343.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1651.0,377.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1623.0,411.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1585.0,460.0,16.000000000000004,421792
test_Mix_DPerc0_c_0.dcm,1561.0,489.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1551.0,521.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1526.0,547.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1503.0,596.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1491.0,624.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1485.0,644.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1476.0,671.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1461.0,709.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1459.0,726.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1435.0,795.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1428.0,821.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1420.0,856.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1380.0,1074.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1377.0,1098.0,11.313708498984761,421792
test_Mix_DPerc0_c_0.dcm,1751.0,291.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1643.0,393.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1566.0,474.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1416.0,837.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1397.0,948.0,8.0,421792
test_Mix_DPerc0_c_0.dcm,1382.0,1045.0,8.0,421792
test_Mix_DPerc0_c_1.dcm,1716.0,331.0,22.627416997969526,421792
test_Mix_DPerc0_c_1.dcm,1736.0,310.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1675.0,349.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1650.0,379.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1621.0,414.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1586.0,457.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1561.0,500.0,16.000000000000004,421792
test_Mix_DPerc0_c_1.dcm,1751.0,296.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1526.0,550.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1490.0,628.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1484.0,647.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1474.0,676.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1460.0,711.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1458.0,729.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1433.0,798.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1427.0,823.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1419.0,860.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1377.0,1102.0,11.313708498984761,421792
test_Mix_DPerc0_c_1.dcm,1685.0,324.0,8.0,421792
test_Mix_DPerc0_c_1.dcm,1679.0,332.0,8.0,421792
test_Mix_DPerc0_c_1.dcm,1655.0,356.0,8.0,421792
test_Mix_DPerc0_c_1.dcm,1549.0,520.0,8.0,421792
test_Mix_DPerc0_c_1.dcm,1472.0,662.0,8.0,421792
test_Mix_DPerc0_c_10.dcm,1716.0,344.0,22.627416997969526,421516
test_Mix_DPerc0_c_10.dcm,1659.0,389.0,22.627416997969526,421516
test_Mix_DPerc0_c_10.dcm,1589.0,471.0,22.627416997969526,421516
test_Mix_DPerc0_c_10.dcm,1740.0,331.0,16.000000000000004,421516
test_Mix_DPerc0_c_10.dcm,1615.0,423.0,16.000000000000004,421516
test_Mix_DPerc0_c_10.dcm,1556.0,514.0,16.000000000000004,421516
test_Mix_DPerc0_c_10.dcm,1538.0,545.0,16.000000000000004,421516
test_Mix_DPerc0_c_10.dcm,1523.0,577.0,16.000000000000004,421516
test_Mix_DPerc0_c_10.dcm,1524.0,561.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1496.0,621.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1490.0,638.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1483.0,656.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1475.0,674.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1465.0,698.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1456.0,724.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1452.0,741.0,11.313708498984761,421516
test_Mix_DPerc0_c_10.dcm,1554.0,491.0,8.0,421516
test_Mix_DPerc0_c_11.dcm,1722.0,346.0,22.627416997969526,421516
test_Mix_DPerc0_c_11.dcm,1658.0,390.0,22.627416997969526,421516
test_Mix_DPerc0_c_11.dcm,1612.0,445.0,22.627416997969526,421516
test_Mix_DPerc0_c_11.dcm,1588.0,473.0,22.627416997969526,421516
test_Mix_DPerc0_c_11.dcm,1741.0,333.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1685.0,368.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1554.0,517.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1537.0,547.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1528.0,562.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1484.0,670.0,16.000000000000004,421516
test_Mix_DPerc0_c_11.dcm,1538.0,531.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1508.0,591.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1494.0,627.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1465.0,699.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1457.0,722.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1452.0,741.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1441.0,770.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1434.0,799.0,11.313708498984761,421516
test_Mix_DPerc0_c_11.dcm,1703.0,366.0,8.0,421516
test_Mix_DPerc0_c_11.dcm,1626.0,403.0,8.0,421516
test_Mix_DPerc0_c_11.dcm,1556.0,495.0,8.0,421516
test_Mix_DPerc0_c_11.dcm,1497.0,601.0,8.0,421516
test_Mix_DPerc0_c_11.dcm,1463.0,686.0,8.0,421516
test_Mix_DPerc0_c_12.dcm,1718.0,356.0,32.00000000000001,421312
test_Mix_DPerc0_c_12.dcm,1654.0,397.0,22.627416997969526,421312
test_Mix_DPerc0_c_12.dcm,1588.0,477.0,22.627416997969526,421312
test_Mix_DPerc0_c_12.dcm,1685.0,371.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1613.0,432.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1594.0,453.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1554.0,520.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1526.0,571.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1503.0,627.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1484.0,675.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1467.0,717.0,16.000000000000004,421312
test_Mix_DPerc0_c_12.dcm,1534.0,545.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1507.0,597.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1466.0,701.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1453.0,743.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1441.0,774.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1431.0,810.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1414.0,886.0,11.313708498984761,421312
test_Mix_DPerc0_c_12.dcm,1627.0,406.0,8.0,421312
test_Mix_DPerc0_c_12.dcm,1555.0,497.0,8.0,421312
test_Mix_DPerc0_c_12.dcm,1538.0,533.0,8.0,421312
test_Mix_DPerc0_c_12.dcm,1497.0,604.0,8.0,421312
test_Mix_DPerc0_c_13.dcm,1725.0,353.0,22.627416997969526,421312
test_Mix_DPerc0_c_13.dcm,1653.0,399.0,22.627416997969526,421312
test_Mix_DPerc0_c_13.dcm,1611.0,450.0,22.627416997969526,421312
test_Mix_DPerc0_c_13.dcm,1587.0,479.0,22.627416997969526,421312
test_Mix_DPerc0_c_13.dcm,1684.0,375.0,16.000000000000004,421312
test_Mix_DPerc0_c_13.dcm,1553.0,522.0,16.000000000000004,421312
test_Mix_DPerc0_c_13.dcm,1538.0,548.0,16.000000000000004,421312
test_Mix_DPerc0_c_13.dcm,1524.0,577.0,16.000000000000004,421312
test_Mix_DPerc0_c_13.dcm,1484.0,674.0,16.000000000000004,421312
test_Mix_DPerc0_c_13.dcm,1505.0,601.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1492.0,635.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1472.0,687.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1466.0,702.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1457.0,728.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1452.0,746.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1440.0,777.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1429.0,815.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1413.0,887.0,11.313708498984761,421312
test_Mix_DPerc0_c_13.dcm,1703.0,371.0,8.0,421312
test_Mix_DPerc0_c_13.dcm,1625.0,410.0,8.0,421312
test_Mix_DPerc0_c_13.dcm,1561.0,498.0,8.0,421312
test_Mix_DPerc0_c_13.dcm,1494.0,612.0,8.0,421312
test_Mix_DPerc0_c_14.dcm,1720.0,358.0,22.627416997969526,421155
test_Mix_DPerc0_c_14.dcm,1588.0,482.0,22.627416997969526,421155
test_Mix_DPerc0_c_14.dcm,1742.0,343.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1684.0,380.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1659.0,399.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1616.0,441.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1553.0,526.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1540.0,549.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1525.0,579.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1501.0,635.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1485.0,676.0,16.000000000000004,421155
test_Mix_DPerc0_c_14.dcm,1504.0,606.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1467.0,702.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1457.0,732.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1453.0,749.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1440.0,781.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1430.0,818.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1413.0,891.0,11.313708498984761,421155
test_Mix_DPerc0_c_14.dcm,1626.0,413.0,8.0,421155
test_Mix_DPerc0_c_14.dcm,1561.0,500.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1723.0,340.0,22.627416997969526,421155
test_Mix_DPerc0_c_2.dcm,1746.0,317.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1696.0,347.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1651.0,384.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1627.0,418.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1565.0,505.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1498.0,635.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1383.0,1109.0,16.000000000000004,421155
test_Mix_DPerc0_c_2.dcm,1734.0,1708.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1703.0,1699.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1666.0,362.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1633.0,1677.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1616.0,1671.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1586.0,462.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1551.0,527.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1530.0,554.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1486.0,654.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1476.0,682.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1462.0,716.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1461.0,732.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1444.0,768.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1435.0,800.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1429.0,826.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1420.0,866.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1402.0,955.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1383.0,1064.0,11.313708498984761,421155
test_Mix_DPerc0_c_2.dcm,1651.0,1689.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1603.0,427.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1574.0,476.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1526.0,1617.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1417.0,845.0,8.0,421155
test_Mix_DPerc0_c_2.dcm,1369.0,1194.0,8.0,421155
test_Mix_DPerc0_c_3.dcm,1724.0,344.0,22.627416997969526,421060
test_Mix_DPerc0_c_3.dcm,1748.0,321.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1696.0,352.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1651.0,386.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1629.0,421.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1566.0,507.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1491.0,665.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1383.0,1110.0,16.000000000000004,421060
test_Mix_DPerc0_c_3.dcm,1733.0,1712.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1730.0,320.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1703.0,1703.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1664.0,368.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1650.0,1686.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1633.0,1681.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1616.0,1674.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1586.0,466.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1551.0,531.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1531.0,558.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1491.0,642.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1476.0,686.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1462.0,719.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1461.0,734.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1445.0,770.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1435.0,805.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1429.0,830.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1420.0,870.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1403.0,955.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1401.0,968.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1384.0,1067.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1374.0,1183.0,11.313708498984761,421060
test_Mix_DPerc0_c_3.dcm,1681.0,1704.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1644.0,408.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1603.0,431.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1594.0,1669.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1574.0,477.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1527.0,1622.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1473.0,674.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1417.0,849.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1375.0,1085.0,8.0,421060
test_Mix_DPerc0_c_3.dcm,1369.0,1197.0,8.0,421060
test_Mix_DPerc0_c_4.dcm,1721.0,346.0,22.627416997969526,421060
test_Mix_DPerc0_c_4.dcm,1747.0,321.0,16.000000000000004,421060
test_Mix_DPerc0_c_4.dcm,1696.0,351.0,16.000000000000004,421060
test_Mix_DPerc0_c_4.dcm,1656.0,381.0,16.000000000000004,421060
test_Mix_DPerc0_c_4.dcm,1627.0,425.0,16.000000000000004,421060
test_Mix_DPerc0_c_4.dcm,1565.0,509.0,16.000000000000004,421060
test_Mix_DPerc0_c_4.dcm,1610.0,432.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1587.0,466.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1530.0,561.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1490.0,644.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1484.0,663.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1476.0,687.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1460.0,734.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1434.0,810.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1428.0,835.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1419.0,876.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1378.0,1111.0,11.313708498984761,421060
test_Mix_DPerc0_c_4.dcm,1731.0,1713.0,8.0,421060
test_Mix_DPerc0_c_4.dcm,1416.0,853.0,8.0,421060
test_Mix_DPerc0_c_4.dcm,1379.0,1072.0,8.0,421060
test_Mix_DPerc0_c_5.dcm,1724.0,348.0,22.627416997969526,421102
test_Mix_DPerc0_c_5.dcm,1747.0,325.0,16.000000000000004,421102
test_Mix_DPerc0_c_5.dcm,1695.0,355.0,16.000000000000004,421102
test_Mix_DPerc0_c_5.dcm,1662.0,382.0,16.000000000000004,421102
test_Mix_DPerc0_c_5.dcm,1626.0,430.0,16.000000000000004,421102
test_Mix_DPerc0_c_5.dcm,1565.0,513.0,16.000000000000004,421102
test_Mix_DPerc0_c_5.dcm,1639.0,392.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1610.0,437.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1587.0,467.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1530.0,563.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1490.0,650.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1484.0,667.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1476.0,690.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1460.0,736.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1444.0,775.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1434.0,814.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1428.0,838.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1419.0,880.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1383.0,1078.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1379.0,1112.0,11.313708498984761,421102
test_Mix_DPerc0_c_5.dcm,1750.0,1719.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1731.0,1717.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1629.0,1689.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1611.0,1680.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1550.0,522.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1416.0,857.0,8.0,421102
test_Mix_DPerc0_c_5.dcm,1372.0,1123.0,8.0,421102
test_Mix_DPerc0_c_6.dcm,1724.0,349.0,22.627416997969526,421102
test_Mix_DPerc0_c_6.dcm,1690.0,371.0,22.627416997969526,421102
test_Mix_DPerc0_c_6.dcm,1661.0,385.0,16.000000000000004,421102
test_Mix_DPerc0_c_6.dcm,1623.0,434.0,16.000000000000004,421102
test_Mix_DPerc0_c_6.dcm,1563.0,517.0,16.000000000000004,421102
test_Mix_DPerc0_c_6.dcm,1739.0,323.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1608.0,440.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1587.0,461.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1551.0,530.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1528.0,565.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1510.0,601.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1489.0,654.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1484.0,668.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1476.0,692.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1460.0,736.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1443.0,779.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1433.0,817.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1428.0,839.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1418.0,877.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1379.0,1116.0,11.313708498984761,421102
test_Mix_DPerc0_c_6.dcm,1635.0,394.0,8.0,421102
test_Mix_DPerc0_c_6.dcm,1415.0,860.0,8.0,421102
test_Mix_DPerc0_c_6.dcm,1372.0,1132.0,8.0,421102
test_Mix_DPerc0_c_7.dcm,1724.0,353.0,22.627416997969526,421069
test_Mix_DPerc0_c_7.dcm,1688.0,377.0,22.627416997969526,421069
test_Mix_DPerc0_c_7.dcm,1747.0,329.0,16.000000000000004,421069
test_Mix_DPerc0_c_7.dcm,1662.0,388.0,16.000000000000004,421069
test_Mix_DPerc0_c_7.dcm,1623.0,438.0,16.000000000000004,421069
test_Mix_DPerc0_c_7.dcm,1729.0,329.0,11.313708498984761,421069
test_Mix_DPerc0_c_7.dcm,1587.0,465.0,11.313708498984761,421069
test_Mix_DPerc0_c_7.dcm,1562.0,510.0,11.313708498984761,421069
test_Mix_DPerc0_c_7.dcm,1559.0,523.0,11.313708498984761,421069
test_Mix_DPerc0_c_7.dcm,1551.0,535.0,11.313708498984761,421069
test_Mix_DPerc0_c_7.dcm,1529.0,567.0,11.313708498984761,421069
